,Limiting_reaction,Name,delta_H,dGr_lim
505,I step,CsCuS4/CsCuS6,0.13324995851562582,0.4376649479164689
454,II step,TlBS2/TlBS3,0.039189336124998086,0.4415511773188494
501,I step,Cs2Sb4S7/Cs(SbS2)2,0.04338589614354382,0.4420609403656375
54,II step,Ni9S8/NiS2,0.019642511274508556,0.44245957698223126
158,II step,TlS/Tl2S5,-0.024156762031245782,0.4426730840537624
518,II step,K2Sn2S5/KSnS4,0.1285549672083346,0.4443654921633202
37,I step,Tb2S3/TbS2,0.39384847664583456,0.4444845414699259
453,II step,TlBS2/Tl3B3S10,0.040390959843747964,0.4489937393418031
319,II step,Dy3S4/DyS2,0.3785456483035725,0.4490970370849734
461,II step,Tl3SbS3/Tl3SbS4,0.0051105834821398854,0.45071722010083626
393,II step,Cr3S4/CrS2,0.07647329309523843,0.45144183342853283
57,II step,NiS/NiS2,0.01929848458333261,0.45158486480312987
471,II step,Li2BiS2/Li4Bi2S7,0.10308986257692287,0.45481178947187173
456,II step,NaNbS2/NaNbS6,0.4461991695474161,0.45598626131739306
162,II step,HgS/HgS4,0.1902459445000032,0.46486380917492715
321,I step,Dy5S7/DyS2,0.47086135726562617,0.46954793901093694
455,II step,TlBS3/Tl3B3S10,0.001201623718749878,0.4713214254106646
380,I step,AsS/AsS2,0.05644149994791668,0.4716325076056072
327,II step,Ir2S3/IrS2,-0.014598639437496397,0.4769138845738399
197,I step,SrS2/SrS3,0.4131974726822911,0.4786208682850912
516,II step,CuBiS2/Cu4Bi4S9,-0.004871046323530748,0.4809165533310171
445,I step,LiCuS/LiCuS2,0.2187968043619799,0.4880730141778975
428,I step,Cu2GeS3/Cu2GeS4,0.09260150648809434,0.4882453172638499
52,I step,Ni9S8/Ni9S10,0.0628040063622275,0.48984102668047225
479,II step,ZrTiS4/ZrTiS6,0.25614897993055563,0.49253586497068813
376,I step,As8S9/AsS2,0.0533548317953426,0.4928629467714963
140,II step,VS2/VS4,0.2500518281666676,0.4941643206457478
497,II step,NaBS2/Na2B2S5,0.0482762541818329,0.4952644207150314
18,II step,Nb3S5/NbS3,0.27077000916666716,0.49590004014878586
246,I step,CuS/CuS2,0.0976545353645821,0.4965992882519427
47,II step,Ni3S2/NiS2,-0.019819190666666597,0.49729680160655343
227,II step,Ba2S3/BaS3,0.4855386951250007,0.4989295716306623
86,II step,Ti7S12/TiS3,0.33068304200657717,0.5003069065381651
160,II step,Mo3S4/Mo2S3,-0.010649496651784163,0.5019828452905895
69,I step,MnS/Mn2S3,0.2373161236670267,0.5030047154778354
385,I step,Rh3S4/RhS2,0.14151759532737956,0.5052296602281388
402,I step,Ho5S7/HoS2,0.47649025309895876,0.5067118656292688
196,I step,SrS/SrS3,1.2450825930468756,0.5073582054322583
229,II step,BaS/BaS2,0.576852147916666,0.5086035842493999
177,II step,InS/In6S7,-0.002312515685097938,0.5118353975076282
337,I step,EuS/EuS2,0.8390286495312509,0.5147835741200719
341,II step,K2S/KS,0.1485668509895841,0.5153706672975074
123,II step,V3S4/VS4,0.40622478364285086,0.5165775324127877
244,II step,Cu9S5/CuS,-0.10009532305059571,0.517558812062701
373,I step,As4S5/AsS2,0.0513111445486112,0.5244699906109641
195,I step,SrS/SrS2,0.8318851203645845,0.5360955425794245
84,II step,Ti5S8/TiS3,0.35444042809295007,0.5452772870763627
357,I step,Co3S4/Co2S3,0.03217358434821532,0.5486033407811615
134,II step,V5S8/VS4,0.2965238765000008,0.5506885311280951
473,I step,Li3BiS3/Li3BiS4,0.1668999245535714,0.553691031078543
181,II step,Rb2S3/Rb2S5,0.13144177771428345,0.5538243357341646
329,II step,Fe4S5/FeS2,-0.12066703861111117,0.5546069997666163
21,II step,Nb5S8/NbS3,0.2541887745352569,0.5573586322300419
470,II step,Li2BiS2/Li2BiS3,0.05063469463888903,0.5574169534793834
125,II step,V3S5/VS4,0.26722345931250013,0.5647455444349345
58,II step,Cs2S/Cs2S3,0.22546214175,0.5658564007452831
384,II step,Rh3S4/Rh2S3,-0.0053321189851206485,0.5705216964338549
444,I step,LiCuS/Li2Cu2S3,0.13288002876488092,0.5769138695801779
183,II step,RbS/Rb2S5,0.2043810740476163,0.5828882893964815
122,II step,V3S4/VS2,0.15617295547618326,0.5838171677139075
448,II step,Tl3AsS3/Tl3AsS4,-0.013582023437496482,0.5896717615991349
315,II step,ZrS2/ZrS3,0.2736553239583339,0.5930562923684191
440,II step,LiSbS/LiSbS2,0.032788313819443804,0.5939630843654795
502,II step,Cs3SbS3/Cs3SbS4,0.057919795200891855,0.596324765681068
426,II step,In4SnS4/In4SnS8,-0.02474617373931376,0.6018886694149288
50,II step,Ni9S10/NiS2,-0.04316149508771894,0.6020385943342201
81,II step,Ti2S3/TiS3,0.36465723587499954,0.6037801591632475
155,II step,Tl6S/Tl2S5,-0.37526262380951636,0.6070762890067439
431,II step,Li3SbS3/Li3SbS4,0.0718818662499996,0.6073724917978902
419,I step,Sb2S3/Sb2S5,0.16202645080357136,0.6132329802230978
429,II step,BaFe2S3/Ba(FeS2)2,0.07582229148809527,0.6142280875130615
504,II step,Tl2Cu2S3/TlCuS2,-0.0393613627380941,0.6160417441039447
483,II step,BaSnS2/BaSnS3,0.14873948925000247,0.6204744243507783
510,I step,MnZnS2/MnZnS4,0.37184826681701433,0.6220778435250445
484,II step,Ba2HgS3/Ba2HgS5,0.2523939154166659,0.6238578051636487
363,II step,CoS/Co2S3,-0.10405427728125077,0.6239760029382411
334,I step,Eu3S4/EuS2,0.5173590825892842,0.6290819242901113
293,II step,Ta7S12/TaS3,0.20646917857675273,0.6298826500709191
190,I step,CdS/CdS2,0.3097965061979166,0.6301804989364354
511,II step,Nb2PdS5/Nb2PdS6,0.05311973434027828,0.6333913602293517
46,II step,Ni3S2/NiS,-0.039117675249999206,0.6344326120168238
182,II step,RbS/Rb2S3,0.07293929633333285,0.6410161967211154
366,I step,As2S3/AsS2,0.053274750729165696,0.6417625121294032
255,II step,Nd4S7/NdS2,0.10832554165719532,0.6521817066526836
446,I step,Li3CuS2/Li3CuS3,0.2105728510044671,0.6569732421639571
517,II step,K3AsS3/K3AsS4,0.044421481102679294,0.664088979587353
458,II step,SnPbS2/SnPbS3,-0.009558402499999619,0.666139034345008
432,I step,Li3SbS3/Li6Sb2S7,0.09133186166666696,0.6692768416044323
168,II step,In5S4/In5S8,-0.09269917780982773,0.6706241915107019
0,I step,Er2S3/ErS2,0.4208975497013874,0.6727771939080558
16,II step,Nb3S4/NbS3,0.23757369979166865,0.6887276108227023
482,II step,BaSn2S3/BaSn2S5,0.11451728770832936,0.6968859939991123
194,II step,SiS/SiS2,-0.27413300338541546,0.6998778913397732
179,II step,Rb2S/Rb2S5,0.20582714404761948,0.7005601283924854
360,II step,Co9S8/Co3S4,-0.07297529465336222,0.7029850042067265
51,II step,Ni9S8/Ni3S4,-0.04744393420168047,0.706420177036752
242,I step,Cu9S5/Cu3S2,0.02518093806398841,0.7227859919209865
43,II step,Ni3S2/Ni3S4,-0.08690563614285562,0.7281077596005561
107,II step,Pd3S/PdS,-0.19520332945312374,0.7290457109354711
207,II step,La5S8/LaS2,0.18645400141827073,0.7338208814812077
285,II step,Ta5S8/TaS3,0.1809858133108997,0.7366082370404912
442,II step,Ba4Ga2S7/Ba2GaS4,0.07321609903845117,0.7397496305525557
139,II step,VS/VS4,0.19473229650000012,0.7427018780735113
424,II step,Tl2Sn2S3/Tl2Sn2S5,-0.04996509740741073,0.7439727891006154
233,II step,Cu2S/Cu7S4,-0.0318882907544214,0.7457920532102302
397,II step,Cr5S6/CrS2,-0.0004993128787885714,0.7492730008088868
383,I step,Rh2S3/RhS2,0.1468497143125002,0.7532088894464999
131,II step,V5S4/VS4,0.18621876316666752,0.7578461047071963
462,II step,Rb3SbS3/Rb3SbS4,0.04250113245535703,0.7597713223458218
110,II step,Pd4S/PdS,-0.25014502409374983,0.7616579001125694
45,II step,Ni3S2/Ni9S8,-0.039461701941175154,0.771482924728164
17,II step,Nb3S5/NbS2,0.07160746104166837,0.7718955141765047
331,II step,FeS/FeS2,-0.08987562958333317,0.7719075524308627
409,II step,Pr3S4/Pr5S9,0.2405689118601213,0.7824992538865843
232,I step,Cu2S/Cu3S2,0.04708746967360952,0.7888907167118829
352,II step,Gd3S4/GdS2,0.3002169084226147,0.7924802816329057
382,II step,GaS/Ga2S3,-0.03319940803125121,0.7964135969362189
252,II step,Nd3S4/Nd5S9,0.2378245075000036,0.8034569902317372
335,I step,EuS/Eu2S3,0.5626916482395856,0.8207780885762634
55,II step,NiS/Ni3S4,-0.04778796089285642,0.8217829071842884
480,II step,Ba8Sn4S15/Ba2SnS4,0.02822233605820257,0.8253986855654745
133,II step,V5S8/VS2,0.04647204833333318,0.8333095835398296
498,II step,Co3(Ni3S4)2/Co(NiS2)2,-0.07096629760503192,0.8336985852541234
237,II step,Cu3S2/CuS,-0.12527626111458412,0.8371345262619005
148,II step,Li2S/LiS4,0.9125496142152776,0.8437665203641446
99,II step,Ti9S10/TiS3,0.33486697928728093,0.8460192213706006
105,II step,TiS/TiS3,0.3778611739583333,0.8470241170535793
178,II step,Rb2S/Rb2S3,0.07438536633333603,0.8472959210508062
253,II step,Nd3S4/NdS2,0.30010643877976184,0.8548138267857528
410,II step,Pr3S4/PrS2,0.29747725191468444,0.8600565437050287
247,I step,Nd2S3/Nd4S7,0.2523851909886372,0.8610040357092323
202,II step,La3S4/La4S7,0.231180259500813,0.8616468469422696
103,II step,TiS/Ti9S10,0.042994194671052366,0.8641073436642159
226,II step,Ba2S3/BaS2,0.16687770616666642,0.870478137563758
174,II step,InS/In2S3,-0.06009892278124873,0.8715080573750189
418,II step,B2S3/BS2,0.005890287129445504,0.8734576707216006
248,I step,Nd2S3/Nd5S9,0.2984288013660743,0.8745730701960888
406,I step,Pr2S3/Pr5S9,0.2977252115357145,0.8773806112001523
167,II step,In5S4/In3S4,-0.12535794301587266,0.89219519941323
186,II step,Ce3S4/CeS2,0.3037904546130963,0.8922145542853848
60,II step,Cs2S/CsS,0.08623230953125005,0.8977079027659274
157,II step,Tl6S/TlS,-0.3511058617782706,0.9030020579221106
204,II step,La3S4/LaS2,0.3176377577678595,0.9205261973020438
234,I step,Cu2S/Cu9S5,0.02190653160962111,0.9211001662936757
361,I step,Co9S8/CoS,0.06325256697610387,0.9289089184588288
316,I step,Dy2S3/DyS2,0.4712536283125006,0.9302630359928248
20,II step,Nb5S8/NbS2,0.05502622641025812,0.9410013407896152
254,I step,Nd4S7/Nd5S9,0.046043610377437094,0.9424182426303389
26,II step,Nb7S8/NbS3,0.07827229279166747,0.9542543359503237
119,II step,V3S/VS4,-0.279129424437499,0.9555836952253932
463,II step,TlGeS2/Tl2Ge2S5,-0.04099383539351498,0.9596786478526189
262,II step,Nd5S9/NdS2,0.06228193127975823,0.9746464454117927
218,II step,HfS/HfS3,0.31778135929688056,0.9761550067475258
251,II step,Nd3S4/Nd4S7,0.19178089712256652,0.9763930988655947
213,II step,GeS/GeS2,-0.16201516354166612,0.9781399327942135
300,II step,Zr3S4/Zr5S8,0.09850964559066067,0.9787587258432815
129,II step,V5S4/VS,-0.008513533333332601,0.9850095042124707
124,II step,V3S5/VS2,0.017171631145832533,0.9882328871700548
465,II step,TlIn5S6/TlIn5S7,-0.033189035245735354,0.990009197751343
85,II step,Ti7S12/TiS2,0.06483122985379941,0.9906606667041213
466,II step,TlIn5S6/TlIn5S8,-0.05338294974207236,1.0001137362864991
508,II step,Cu3SbS3/Cu12Sb4S13,-0.033638010250563455,1.003506153145631
83,II step,Ti5S8/TiS2,0.08858861594017231,1.0079559242546825
