,Limiting_reaction,Name,delta_H,dGr_lim
2105,I step,GaSbS3/GaSbS4,-0.08006656199999995,-0.01851188399999959
6402,I step,K2Co2S5/KCoS3,-0.002657055999999991,0.015988006999999804
1513,I step,KReS2/K2Re2S5,0.021918773000000114,0.018343215999999885
4107,II step,NaGaS3/NaGaS4,-0.036763549000000006,0.019463887999999763
5859,I step,MgTlS3/MgTlS4,0.020332813999999977,0.03219622199999961
942,I step,Ti2Ge2S5/Ti3Ge3S8,-0.0001343490000000891,0.03921696599999791
4214,II step,NaAuS3/NaAuS4,-0.04485088599999998,0.04417279099999982
3182,II step,NaIrS/Na2Ir2S3,-0.0012750629999999097,0.04419472400000002
3098,I step,AlGeS3/AlGeS4,0.016960858999999995,0.051765559999999766
4201,II step,Na2Au2S3/NaAuS2,-0.031470715999999954,0.05351872799999979
184,I step,YInS2/YInS4,0.3333858249999999,0.05789738700000013
1075,II step,In3SbS3/In3SbS4,-0.04240262500000003,0.060433508000000025
6781,II step,Rb2AuS2/Rb2AuS3,0.04236400100000004,0.06271951799999975
2653,I step,Zr(CrS2)2/ZrCr2S5,0.084352612,0.06540572900000008
732,I step,NaNiS3/NaNiS4,-0.04223376500000009,0.06559930699999983
9263,I step,Cs4V2S11/Cs2VS6,0.016904830999999954,0.06618755400000254
4507,II step,Cs2Co2S5/CsCoS3,0.019809723000000057,0.06803078899999981
4299,I step,Ta(HgS)3/TaHg3S4,-0.0021544689999999367,0.06838414999999998
8130,I step,Sn(HgS2)2/SnHg2S5,-0.01645112000000004,0.06967511100000001
3046,I step,NiTe2S3/Ni(TeS2)2,-0.053537846,0.07120436500000005
7608,II step,Rb2Co2S5/RbCoS3,0.012023329999999999,0.0713622169999999
178,I step,LiRuS3/LiRuS4,0.014201760999999924,0.07140765999999932
4024,II step,LiAuS/Li2Au2S3,0.027491212000000043,0.07612868199999978
5422,II step,Li2Te2S3/LiTeS3,0.04474592200000005,0.07662095533333346
9863,I step,TiRhS4/TiRhS6,0.15607237799999996,0.0766589755
7137,I step,Bi2Te4S7/Bi(TeS2)2,-0.032361239999999986,0.07677936699999988
7373,I step,Sn2RuS4/Sn2RuS5,0.010721564000000017,0.07704664500000025
897,II step,Tl3FeS3/Tl3FeS4,-0.04357099599999992,0.07711291800000009
683,II step,NaRuS/Na2Ru2S3,-0.017549038000000072,0.07718860800000016
4618,II step,Li2CdS2/Li2CdS4,0.16416110000000006,0.07882941600000004
7489,II step,CrNiS3/CrNiS4,0.02086466499999995,0.07985742500000015
7857,I step,CrAg3S4/CrAg3S8,-0.042498289999999994,0.07987317074999978
9585,I step,Ge4AuS3/Ge4AuS4,-0.011286734999999992,0.07993705099999993
7379,I step,La2GeS4/La2GeS5,0.14595091300000007,0.07999043800000116
9945,II step,BePtS2/BePtS4,0.14121007900000004,0.08094676550000002
2135,I step,LiTiS3/LiTiS4,0.091651798,0.08176539599999977
5481,I step,KVS2/KVS3,0.15427446300000014,0.08193231300000026
6641,II step,Mg3HgS4/Mg3HgS8,0.23855137799999993,0.08452496799999998
7677,II step,Hg2TeS3/Hg2TeS4,-0.029588281999999966,0.08500070300000007
2183,I step,Li2MnS2/Li2MnS4,0.1834013459999999,0.08524221550000011
7865,I step,Cr2Ag2S5/CrAgS4,-0.013485132999999982,0.08528078933333338
8338,II step,RbLiS/RbLiS2,0.08129549999999997,0.08545176499999974
5607,II step,Ta2AgS4/Ta2AgS5,0.02046179799999992,0.08585775999999967
626,II step,Li2Ge2S5/LiGeS4,0.04994738100000007,0.08586289233333311
2110,II step,RbHgS/RbHgS2,0.017731011000000074,0.08628922399999994
7046,I step,FeRe2S5/Fe(ReS3)2,0.028025089999999975,0.08652299500000016
6244,I step,Mn(CuS)3/Mn2Cu6S7,-0.009355783999999978,0.08668897700000056
3912,II step,MgTe2S3/MgTe2S5,0.06927484299999997,0.08696708199999992
6252,II step,MnCu2S3/Mn(CuS2)2,0.008987664999999923,0.08737299200000015
8718,I step,MnCd3S4/MnCd3S8,0.10510957300000001,0.08739413725
492,II step,RbAgS/RbAgS4,0.12431782499999999,0.08762946599999999
3173,I step,TlInS3/TlInS4,-0.04285472700000004,0.08815365500000016
7861,II step,CrAgS2/CrAgS4,0.08222073400000007,0.08850350600000012
5981,II step,Cu4Ir2S7/Cu2IrS5,-0.015995741000000008,0.0885709686666667
5089,II step,NaZrS2/NaZrS4,0.40033006699999985,0.08893410700000004
9596,II step,AlInS2/AlInS4,0.175851941,0.08931526400000012
7118,I step,Ge4IrS3/Ge4IrS4,-0.009652792999999993,0.0896902750000006
4958,II step,Ti(BiS2)2/TiBi2S5,0.055818081000000075,0.09015916500000021
592,I step,Ti(SnS2)2/TiSn2S5,0.026510596000000053,0.0901961439999992
697,I step,NaRuS3/NaRuS4,0.0384147170000001,0.0904022470000001
8942,II step,Cr2In2S5/CrInS4,0.02119714000000006,0.09054438999999981
3961,I step,HfRhS4/HfRhS6,0.21863830099999992,0.09063168849999936
2683,I step,RbCuS/RbCuS4,0.13143926900000003,0.09075211100000002
9520,I step,YCuS2/YCuS4,0.34662425500000005,0.09090089999999984
1947,I step,Mg3IrS4/Mg3IrS8,0.2690309289999999,0.09110705800000041
2526,I step,Na2Te2S3/NaTeS6,0.11703216999999999,0.09112304000000004
5511,I step,CdRhS3/CdRhS4,0.03005802599999996,0.09149603500000003
2348,I step,Cu3NiS4/Cu3NiS8,-0.02274906700000001,0.09155511974999997
10066,II step,LiYS2/LiYS4,0.44444262999999995,0.09163000700000001
8436,I step,Tc2HgS4/Tc2HgS5,0.009462356999999977,0.09214591299999952
6399,I step,KCoS2/KCoS3,0.08673059900000002,0.09252090100000032
6003,II step,YGeS2/YGeS4,0.27373087399999996,0.09284144200000011
2006,I step,CoAg3S4/CoAg3S8,-0.073090971,0.09294090425000012
5222,I step,ZrAuS2/ZrAuS4,0.25520122099999987,0.09326221949999969
8729,I step,CaSnS2/CaSnS4,0.2798208,0.09356019649999991
1629,I step,Li2Cu2S5/Li2Cu2S7,0.00016677399999998066,0.09384522849999977
179,II step,LiRuS3/LiRuS6,0.15393918799999995,0.09405673366666667
1681,I step,Y2Rh2S5/YRhS4,0.259398818,0.09451101333333334
2540,I step,Ba3NiS5/Ba3NiS8,0.28697049600000013,0.09468974133333319
3387,II step,LiGaS3/LiGaS4,-0.017559409000000192,0.095271302
1125,II step,Na2Os2S5/NaOsS4,0.10015994299999997,0.09586899466666665
9630,II step,NiAuS2/NiAuS4,0.0005286340000000278,0.09608900649999996
877,I step,TiHgS2/TiHgS4,0.2384649510000001,0.09631188849999983
2211,II step,K2Ru2S5/KRuS3,0.04992663800000008,0.09643687699999948
9426,II step,Sr3GeS5/Sr3GeS8,0.284934402,0.09651996000000018
10046,I step,CsGeS2/CsGeS3,0.10876250199999993,0.09675469999999997
2702,I step,ScCuS2/ScCuS4,0.3023973710000001,0.09747195799999986
4871,II step,Cs2Ru2S5/CsRuS4,0.13397753199999995,0.09773019233333313
4452,I step,ScRhS2/ScRhS4,0.335319162,0.09773596500000004
9708,II step,MgAu2S3/MgAu2S5,0.02817618799999999,0.09784918899999995
9239,I step,NiSbS2/NiSbS3,-0.0002892610000000406,0.09798203599999988
5305,I step,Sc(AuS)3/ScAu3S8,0.149894238,0.09831285519999988
5774,II step,GePb3S5/GePb3S8,0.05856102699999999,0.09855477833333359
2498,I step,CdSbS2/CdSbS4,0.084873855,0.09867593749999992
6658,II step,CoAuS2/CoAuS4,0.017742156999999925,0.09883054000000002
1084,II step,ScBiS2/ScBiS4,0.2799218889999999,0.09909557850000006
3134,II step,SrSnS2/SrSnS3,0.17424893399999997,0.09927369199999969
2052,II step,TiAg2S3/Ti(AgS2)2,0.06810176299999993,0.09958961999999971
3479,II step,YAg2S3/YAg2S5,0.12759244399999992,0.10046678949999999
1853,II step,Sc2Cr2S5/ScCrS4,0.20509612500000007,0.1007459079999995
9690,I step,GeSbS2/GeSbS3,-0.009823501999999928,0.10094145899999996
5467,I step,Ga3FeS4/Ga3FeS8,0.1305398350000001,0.10099862175000007
2404,I step,MgPb2S3/MgPb2S5,0.12446570400000001,0.10103961049999999
5837,II step,KMoS2/K2Mo2S5,0.03188025900000002,0.10110338900000038
2753,I step,AlRhS2/AlRhS4,0.21174049400000006,0.10127604349999997
661,I step,Na2Pd2S3/Na2Pd2S5,0.09672319899999993,0.10129330550000004
6513,I step,Li2As2S3/LiAsS6,0.18590068799999993,0.1015968267777777
3470,II step,ScPdS2/ScPdS4,0.3150471450000001,0.10202320399999998
10221,II step,Ga(GeS)3/Ga(GeS2)3,0.027498723000000003,0.10209286233333326
2903,II step,KOsS3/KOsS4,0.07382011399999999,0.10214439499999983
603,II step,TiPd2S3/Ti(PdS2)2,0.06516385099999988,0.10222414800000035
3195,II step,Na2Ir2S5/NaIrS4,0.08846282900000002,0.10236378133333335
3413,II step,Na2AsS2/Na2AsS4,0.1420016289999999,0.10241609600000001
3541,I step,Ni3OsS4/Ni3OsS8,0.02540558599999998,0.1024781347499999
6258,II step,Mn2Cu2S5/Mn3Cu3S8,-0.03466749200000008,0.10280994700000079
6371,I step,Na2V2S5/NaVS4,0.181729912,0.10291022933333283
1354,I step,CoRe2S5/Co(ReS3)2,0.034170329999999915,0.10295261300000025
4105,II step,NaGaS2/NaGaS4,0.16410434200000001,0.10300393599999991
9416,II step,Li2Sn2S3/LiSnS3,0.11593031899999995,0.10309404266666666
4876,II step,Cs2Ru2S7/CsRuS4,0.019818783000000062,0.1031847809999995
6639,II step,MgHg2S3/MgHg2S5,0.04019779000000001,0.1032210939999999
4246,II step,InPb3S4/InPb3S8,0.079876363,0.10335492700000004
624,I step,LiGeS2/LiGeS4,0.16970956300000006,0.10346784349999982
533,II step,FeRhS3/FeRhS6,0.092635036,0.10346917999999994
1443,I step,Mn(PtS2)2/MnPt2S5,0.034151912000000006,0.10353569300000043
4477,I step,Ni3AsS4/Ni3AsS8,0.0058330890000000135,0.10361903324999999
6420,II step,CsCuS2/CsCuS3,0.07770085399999993,0.10365733999999982
8820,II step,NbTe3S5/NbTe3S8,-0.0035836699999999277,0.10402974000000009
3561,I step,CaGeS2/CaGeS4,0.26894652899999993,0.10408930899999991
1121,II step,NaOsS2/Na2Os2S7,0.08711588400000003,0.10410308966666659
4902,I step,As(AuS)2/As(AuS3)2,-0.06837540800000003,0.10423961949999999
1261,I step,Li2Hf2S5/LiHfS4,0.2600605490000001,0.1043476693333325
6292,I step,TlAuS2/TlAuS4,0.02555048500000001,0.10437180600000007
2521,II step,ScGeS2/ScGeS4,0.26537215700000005,0.1049393085000001
6105,II step,AlCoS2/AlCoS4,0.13047587900000002,0.10531305349999998
981,I step,LiAgS2/LiAgS4,0.10122245500000004,0.10554596299999974
4899,II step,AsAu3S4/AsAu3S8,-0.01752829499999997,0.10577363125000006
1381,I step,InGaS2/InGaS4,0.152379394,0.10596290999999991
2494,II step,Cd(SbS2)2/CdSb2S5,-0.0016972419999999877,0.10599530600000007
9115,II step,FeTeS2/FeTeS4,0.06069725799999992,0.10649528649999995
1541,II step,Hf2Ag2S5/HfAgS4,0.1627776620000001,0.10651611466666688
826,I step,Cr2Hg2S5/CrHgS4,0.06438487699999995,0.10654055566666676
694,II step,NaRuS2/NaRuS4,0.15137076400000005,0.10660679699999998
4030,I step,LiAuS/LiAuS6,0.21862977800000005,0.10672956659999994
5677,II step,CuOsS3/CuOsS6,0.03392005000000009,0.10700954866666668
2558,I step,NaNbS3/NaNbS4,0.132680535,0.10723149399999965
5000,I step,BeRhS2/BeRhS4,0.14703464499999996,0.10730402249999993
3126,I step,CrRuS4/CrRuS6,0.06213992800000001,0.10737356050000013
2182,II step,LiMnS3/LiMnS4,-0.008060336000000001,0.10741050099999994
5696,I step,MnNi3S4/Mn(NiS2)3,0.05225378299999994,0.10742906149999998
1860,II step,Re(HgS)3/ReHg3S8,-0.042045653000000016,0.10754728440000003
4508,I step,Cs2Co2S5/Cs2Co2S7,0.07816076299999997,0.1076190699999997
5164,I step,Sr3PtS5/Sr3PtS8,0.319519997,0.10762858466666625
901,I step,V(AgS)3/VAg3S8,0.049249292000000056,0.10767489499999994
1555,I step,TlRuS2/TlRuS4,0.06726235199999997,0.10798601850000011
4637,II step,Ni3GeS4/Ni3GeS8,0.03466886300000005,0.10835334325000001
5878,I step,LiRhS2/LiRhS4,0.16174078000000003,0.10839558399999993
169,II step,Co3WS4/Co3WS8,0.10044914500000002,0.10863374749999988
95,II step,Cu2TcS3/Cu2TcS5,0.007276058000000085,0.1087107140000001
2009,I step,CoAg2S3/Co(AgS2)2,-0.03623485599999998,0.10871238200000022
9063,II step,Ni3IrS4/Ni3IrS8,0.034975766999999935,0.10905557349999995
2673,I step,Tl2Zn2S3/TlZnS4,0.10006964200000001,0.10911085299999979
6168,II step,In3GeS4/In3GeS8,0.10410720100000004,0.10912926499999998
8842,II step,MnHgS2/MnHgS4,0.04734939300000007,0.10918735849999994
4328,II step,AlAsS2/AlAsS4,0.096501469,0.10928132700000015
8476,II step,CoPtS3/CoPtS6,0.07552599900000001,0.10936396133333326
8590,II step,Cu(GeS)2/CuGe2S5,-0.002900421999999958,0.10937380666666674
1995,I step,ZnFeS2/ZnFeS4,0.13205778599999995,0.1094570895
5687,I step,Cu4Os2S7/Cu2OsS5,-0.010472536000000032,0.1096218910000002
9731,I step,InAu3S2/In2Au6S7,-0.012694358999999988,0.10964180466666651
5399,I step,ZrHgS2/ZrHgS3,0.214613795,0.10966962000000002
5990,I step,La3Bi3S8/LaBiS4,0.23306840000000006,0.1097024985000008
10049,I step,CsGeS2/Cs2Ge2S9,0.2413840289999999,0.11003539119999983
3533,II step,NiOsS3/NiOsS6,0.06562560800000006,0.11018762299999996
7051,II step,Mg(SbS2)2/MgSb2S5,0.008148134000000029,0.11056945099999993
8518,I step,TcGe3S4/Tc(GeS2)3,0.06343960799999993,0.1106983895
5165,I step,BeHg2S3/BeHg2S5,-3.689500000003676e-05,0.11075842049999984
2181,II step,LiMnS2/LiMnS4,0.17810022799999992,0.110770598
7904,I step,LiAlS2/LiAlS4,0.30488300300000004,0.11088556300000008
6067,II step,Mn(TlS)3/MnTl3S4,-0.009554624999999928,0.11095777599999979
8596,I step,CuGeS2/CuGeS4,0.01988142699999995,0.11118186900000016
4036,I step,Li2Au2S3/LiAuS6,0.191138566,0.1112378364444444
8586,II step,Cu(GeS)3/CuGe3S8,0.03408789599999995,0.1112886743999999
7364,II step,Li2Zr2S5/LiZrS4,0.2625637049999998,0.1113359806666665
2212,II step,K2Ru2S5/KRuS4,0.09067869200000012,0.11141911699999962
2410,I step,CrCo3S4/CrCo3S8,0.10138404300000003,0.1114319935000001
9254,I step,CsVS2/CsVS3,0.17286026499999996,0.11147252000000041
1653,II step,NbRuS4/NbRuS6,0.15870273099999999,0.11207645449999992
9112,I step,FeTe3S5/FeTe3S8,-0.07366448599999997,0.11216201500000011
7954,II step,MgRhS2/MgRhS4,0.24102938100000004,0.11238008799999988
469,I step,Cu2RuS2/Cu6Ru3S8,-0.003224074999999993,0.11255126699999973
5307,II step,ScAu3S4/ScAu3S8,0.10056483799999993,0.11282399674999999
10037,II step,ZrSnS4/ZrSnS6,0.19792652199999994,0.1129696065000001
1066,I step,InSbS2/InSbS3,0.040723026000000107,0.11305091799999989
8970,II step,Na2Rh2S5/NaRhS4,0.106258988,0.11310236500000004
9359,I step,RbGaS2/RbGaS3,0.16163587599999985,0.11312229700000032
7805,I step,AgOs2S5/Ag(OsS3)2,-0.005188882000000006,0.1132646700000004
9696,II step,RuWS4/RuWS6,0.12328910799999993,0.11336706549999986
9808,II step,KAgS2/KAgS4,0.09829980100000002,0.11343486650000001
3334,I step,Ga2AuS3/Ga2AuS4,0.06441104399999997,0.11353579499999977
2528,II step,Na2Te2S5/NaTeS6,0.044373869999999926,0.11357851800000002
1526,II step,Al3IrS4/Al3IrS6,0.1602468490000002,0.11359904850000024
3047,I step,NiTe2S3/NiTe2S5,-0.03533309699999998,0.11385689249999997
9752,II step,In3(Au3S4)2/InAu2S5,0.023298859999999977,0.11418511728571423
4901,II step,As(AuS)2/AsAu2S5,-0.07446879100000003,0.11438081666666661
7517,II step,TaCrS4/TaCrS6,0.18157231799999995,0.11438741650000006
1262,II step,LiHfS3/LiHfS4,0.12742531300000004,0.11448580400000008
5737,I step,TiPtS2/TiPtS3,0.17380046800000004,0.11452091399999986
3280,I step,NbAgS2/NbAgS4,0.19611090399999997,0.11514746899999984
9610,I step,Ni(AuS)3/NiAu3S8,-0.018108844999999985,0.11525900600000005
276,II step,Ta(GeS2)3/TaGe3S8,0.044570625000000086,0.11547167700000038
3391,I step,Cd(BiS2)2/CdBi2S5,0.01883339900000003,0.11553493100000001
6799,II step,Cd2Ge2S5/CdGeS4,0.03172671799999993,0.1158106430000001
2175,I step,BaAu2S3/BaAu2S5,0.16407465899999996,0.11596852150000014
465,II step,CuRuS2/CuRuS6,0.08160459899999994,0.11617348899999996
6305,II step,Tl2AuS2/Tl2AuS5,0.0066716079999999955,0.11617661099999999
97,I step,Cu4Tc2S7/Cu2TcS5,0.007418513000000071,0.1162562863333334
8606,II step,Cu3GeS3/Cu3GeS8,-0.07805156699999999,0.11632015160000003
207,II step,Na2Mn2S5/NaMnS4,0.03372108900000004,0.1163408433333335
5612,II step,MnTe3S4/MnTe3S8,-0.051647365,0.11635069525000002
9266,II step,ZrTe3S4/ZrTe3S8,0.08455938100000004,0.11665637999999989
31,II step,VAuS2/VAuS4,0.18411260799999996,0.1166733900000001
1529,I step,Hf(AgS)3/HfAg3S8,0.18909609299999997,0.1167143343999999
3428,I step,PdRhS2/PdRhS6,0.2160238630000001,0.11673968949999991
7932,I step,RbSbS2/RbSbS4,0.18385964700000001,0.11677543100000021
1216,II step,Ba3NbS5/Ba3NbS8,0.376493215,0.11703114666666625
2420,I step,CrCoS2/CrCoS6,0.21972191400000007,0.11703457174999987
2005,II step,Co(AgS)3/CoAg3S8,-0.019670606000000035,0.11706287879999999
7553,I step,KGeS2/KGeS3,0.11245131399999997,0.11723128799999971
1677,II step,YRhS2/YRhS4,0.3649948839999999,0.1173092975000003
3684,I step,ScIr2S5/Sc(IrS3)2,0.0816799399999999,0.11753188099999967
7824,II step,FeWS3/FeWS6,0.19896227099999997,0.11753979366666667
7576,II step,ZnAuS2/ZnAuS4,0.06638848799999997,0.11760664849999991
2460,I step,CdPbS2/CdPbS4,0.14172732799999999,0.11776161899999993
813,I step,Cr(HgS)3/CrHg3S8,0.022506952000000024,0.11779731079999994
5816,I step,RbGeS2/Rb2Ge2S7,0.1710587739999999,0.11810140066666719
9667,I step,PtAu2S3/PtAu2S5,0.019103110000000034,0.11814538750000003
4379,I step,MoRhS4/MoRhS6,0.125336051,0.1181745649999999
4798,II step,ZrRuS4/ZrRuS6,0.2105275390000001,0.11823477150000006
2369,I step,K2Au2S3/KAuS4,0.11968231200000001,0.11843994080000009
7274,I step,CsNbS2/CsNbS6,0.5194802279999999,0.11845888825000017
4836,I step,Nb2RhS5/Nb2RhS6,0.08485114599999988,0.11851955600000075
3531,II step,Ni3Os3S8/NiOsS6,0.10339641600000005,0.11852531589999993
4969,I step,Ta2IrS5/Ta2IrS6,0.08542883400000001,0.1187406959999997
4757,I step,NbCrS4/NbCrS6,0.17801344400000008,0.11887294749999988
6437,I step,VCoS4/VCoS6,0.13152420499999995,0.11888586300000004
2214,II step,KRuS3/KRuS4,0.04075205400000004,0.11891023700000014
1979,I step,GePtS2/GePtS6,0.152917266,0.11900152725000002
10056,II step,CsGeS3/Cs2Ge2S9,0.13262152699999996,0.11920006633333324
3210,I step,Ge2Pd2S3/GePdS6,0.069009304,0.1192439684444444
2785,I step,Zr2PdS5/Zr2PdS6,0.109207987,0.11934316799999856
7705,I step,CaPb2S3/CaPb2S5,0.21789519999999984,0.11944501599999979
9293,I step,SnPtS3/SnPtS6,0.11193865600000008,0.1197752683333333
7835,II step,Cs2AuS2/Cs2AuS3,0.03372931499999998,0.11988186999999995
7961,I step,BeTe2S3/Be(TeS3)2,0.046032428999999986,0.1200741936666666
9923,I step,Sn(AuS)2/SnAu2S5,0.027581036000000003,0.12008811000000019
9803,I step,KAgS/KAgS3,0.17475867299999992,0.1200958084999999
6793,II step,Cd(GeS2)2/CdGe2S5,0.02721285799999995,0.12011271200000007
6380,II step,TiCoS2/TiCoS3,0.12745010899999998,0.1201419330000002
3083,II step,Mn(SbS2)2/MnSb2S5,0.008193434000000055,0.12027267800000008
9385,I step,Tl2Co2S5/Tl2Co2S9,0.08109694700000003,0.12037494500000001
5327,II step,Te2RhS3/Te2RhS6,0.013290942000000028,0.1205178383333333
4017,II step,TaSnS4/TaSnS6,0.161226392,0.12052081950000026
8498,I step,Ga3IrS4/Ga3IrS8,0.14194285799999995,0.12073488574999991
4152,I step,K2Ta2S5/KTaS4,0.23911857699999994,0.12104439333333339
9046,II step,NiIrS3/NiIrS6,0.05954933100000004,0.12109530533333335
2361,I step,NbHgS4/NbHgS6,0.118881703,0.1211021360000002
312,II step,CsRhS2/CsRhS3,0.1345570089999999,0.12122267800000008
6498,II step,MnAg2S3/Mn(AgS2)2,-0.047481537000000074,0.12128300999999997
150,I step,MnGeS2/MnGeS6,0.17596280600000003,0.12135024850000009
10211,II step,ScAgS2/ScAgS4,0.29626500600000005,0.12135214650000004
7707,II step,Ca3PbS4/Ca3PbS8,0.4462511,0.12148271999999993
8540,II step,Li2Sb2S5/LiSbS6,0.12729346800000008,0.12178103442857147
6618,II step,VRh3S4/V(RhS2)3,0.04099714799999998,0.12184611200000006
5378,I step,Cu2Pd2S3/CuPdS6,0.019395828000000004,0.12197900477777779
6853,II step,TiPbS3/TiPbS6,0.32861339999999994,0.12199809466666678
4813,II step,CsTaS3/CsTaS6,0.36915731399999996,0.12209702566666669
4416,I step,Cu3WS4/Cu3WS8,0.06986010099999995,0.12224330525000004
8428,I step,Tc2Hg2S5/TcHgS4,0.03490924800000006,0.12226354033333342
7495,II step,Cr3NiS6/Cr3NiS8,0.04214090100000001,0.12243216599999984
866,I step,Hf2CuS4/Hf2CuS6,0.27726471399999997,0.12244768300000075
9843,I step,Ti(RhS2)3/TiRh3S8,0.07958626700000004,0.12247192749999947
9405,II step,BeInS2/BeInS3,0.07370507700000006,0.12247452300000017
1532,I step,HfAg3S4/HfAg3S8,0.09927034400000001,0.12253095174999995
167,I step,CoWS3/CoWS6,0.18070656100000004,0.12266947066666667
2278,I step,CoOsS4/CoOsS6,0.07212436199999994,0.12267691099999989
1912,I step,In3NiS3/In3NiS8,0.07073789900000005,0.1227806215999998
10092,I step,CrOsS4/CrOsS6,0.10746508899999996,0.12296055900000002
8327,II step,TiMnS4/TiMnS6,0.17230105399999984,0.12338270199999979
5529,II step,In2TeS4/In2TeS5,0.009068489000000013,0.12343566099999981
6366,I step,ScNiS2/ScNiS4,0.30699122,0.12358737050000013
8020,II step,CoTe2S3/CoTe2S5,-0.05002635700000002,0.12367188550000008
4870,I step,Cs2Ru2S5/Cs2Ru2S7,0.11415874899999989,0.12393654350000016
5881,II step,LiRhS3/LiRhS4,0.03378653499999995,0.12394766800000001
7756,I step,ScInS2/ScInS3,0.2312392000000001,0.1240487090000002
2995,I step,InRhS3/InRhS4,0.059692680000000053,0.12422774099999989
7237,II step,Cu2Au2S3/Cu2Au2S7,-0.063508958,0.12427736050000002
1729,I step,Ga3PtS4/Ga3PtS8,0.17337417600000005,0.12436798625000023
9291,II step,SnPtS2/SnPtS6,0.1857100730000001,0.12438160549999999
4772,I step,Al2HgS3/Al2HgS5,0.18918764600000015,0.12445328200000016
1738,I step,AsRh2S5/As(RhS3)2,0.029687047000000022,0.12464910700000065
63,II step,Co(RuS2)2/Co(RuS3)2,0.08279234200000007,0.12468139700000025
9927,I step,SnAu2S3/Sn(AuS3)2,0.03178912400000006,0.12473381233333347
4050,I step,Li2Au2S7/LiAuS6,0.0498311520000001,0.12486381660000001
6813,I step,Zr2IrS5/Zr2IrS6,0.11186742800000005,0.12489015799999947
9880,I step,Ba(AgS)4/Ba(AgS2)4,0.07178443599999995,0.12490213275000017
8567,I step,HfAu3S4/HfAu3S8,0.144475103,0.12497835099999999
5966,I step,CuIrS2/CuIrS6,0.05796736500000005,0.12510734975000004
8192,II step,Ta2PtS5/Ta2PtS6,0.09684765299999998,0.12515829400000023
8943,II step,Cr2In2S5/CrInS6,0.14739310800000005,0.12558171828571418
9151,II step,Cr(PtS2)2/Cr(PtS3)2,0.055892288999999984,0.12561369199999994
9376,II step,TlCo3S4/Tl(CoS2)3,0.03046268200000002,0.12563013550000002
2857,I step,NaTcS3/NaTcS4,0.06410729900000012,0.1257035859999993
8418,II step,TcHg2S3/TcHg2S5,0.01906740699999998,0.1257146905
2878,II step,LaAuS2/LaAuS4,0.34590339700000006,0.12591217599999993
2261,II step,TlNiS2/Tl2Ni2S9,0.111715436,0.12600743180000007
8855,II step,TlCuS/Tl2Cu2S5,-0.10019624299999996,0.12604368633333335
1725,I step,GaPtS3/GaPtS4,0.047837913000000065,0.12629354099999945
10129,II step,NbNiS3/NbNiS6,0.238949776,0.12666752199999998
236,II step,Mn(TcS2)2/MnTc2S5,0.012625933000000034,0.1266693459999999
6142,I step,Ba3RhS5/Ba3RhS8,0.345781565,0.1267092080000003
5192,I step,MnCrS3/MnCrS6,0.19759899300000006,0.1268192899999998
5675,I step,Cu3Os3S8/CuOsS6,0.07477945100000005,0.1269072591
5582,II step,CdPd3S4/CdPd3S8,0.10481536299999994,0.12691201550000009
3996,II step,NiPtS2/NiPtS6,0.10942077700000008,0.12705821800000006
1982,II step,Ge2Pt2S5/GePtS6,0.08188682800000002,0.1270764881428571
8424,I step,TcHgS2/TcHgS3,0.03298026300000001,0.12736617600000022
9268,I step,Zr(TeS2)2/ZrTe2S5,0.02842354800000002,0.1276672449999996
5072,I step,MnPb3S5/MnPb3S8,0.055970728000000025,0.12766797566666677
5834,II step,VNiS3/VNiS6,0.18504124899999996,0.12774086333333323
4605,II step,Zn(PdS2)2/ZnPd2S5,-0.00041967599999992444,0.12796230699999978
678,I step,AlAuS3/AlAuS4,-0.038135052,0.12800112600000002
7245,I step,Cu3Au3S8/CuAuS3,0.002604424999999966,0.12825533200000017
9721,II step,NbPtS4/NbPtS6,0.15586054400000016,0.12849754699999982
642,I step,CdNiS2/CdNiS4,0.06790369800000007,0.12861236850000002
9380,II step,TlCoS2/TlCoS4,0.10286295499999998,0.12866089250000012
9734,II step,InAu3S2/InAu3S8,-0.028926074999999996,0.12877713999999993
7804,I step,Ag(OsS2)2/Ag(OsS3)2,0.020564735,0.12879123550000027
3053,II step,NiTeS2/NiTeS4,0.040812729999999964,0.128815075
5370,II step,SrInS2/Sr4In4S11,0.18096149000000006,0.12899531000000053
855,II step,HfCu3S4/HfCu3S8,0.12580645000000001,0.12941463350000015
2316,II step,Cu(NiS)3/CuNi3S8,-0.009711562999999979,0.1295571848
3456,I step,TiNiS4/TiNiS6,0.16634666899999995,0.12958361699999976
3432,II step,Hg2WS4/Hg4W2S11,0.04614990899999993,0.12966771600000015
5547,I step,FeOsS3/FeOsS6,0.11542224899999998,0.12969127299999994
5388,I step,RbRhS2/RbRhS3,0.13782894599999995,0.12986708800000013
9823,I step,TlAsS2/TlAsS3,0.06291443099999994,0.12988746100000004
8797,II step,FePtS2/FePtS6,0.12487912199999995,0.12991675375
8888,I step,ZnHgS2/ZnHgS4,0.07882088399999998,0.12994379499999997
3151,I step,CsTcS3/CsTcS4,0.11498308199999996,0.12999253200000016
1874,I step,Re2Hg2S5/ReHgS6,0.10127085499999999,0.1300128184285716
1455,II step,Mn3Pt3S8/MnPtS6,0.17226719899999998,0.13034335359999982
9805,II step,KAgS/KAgS4,0.09592610599999996,0.13037822600000004
